Component_ID,Component_Type,Vibration,Temperature,Pressure,Operating_Hours,Remaining_Useful_Life,Machine_ID,Timestamp,Last_Service_Date
CMP0792,Hydraulic Cylinder,3.008163877487319,93.04666161949564,59.620101249251974,834,576,M018,2025-03-03 09:25:34,2025-01-04 09:25:34
CMP0793,Gear,2.837869106101226,100.0,107.06443538450003,3953,50,M001,2025-06-29 17:47:08,2024-08-01 17:47:08
CMP0794,Gear,4.755410042847996,74.35135898062579,254.38780661398815,4176,50,M014,2025-03-30 18:26:51,2024-03-30 18:26:51
CMP0795,Hydraulic Cylinder,4.703913083957049,86.75953985395918,147.72201796229328,1745,305,M005,2025-06-30 13:39:54,2025-03-15 13:39:54
CMP0796,Hydraulic Cylinder,2.357051802768259,75.89956834281664,219.08044774935763,4011,228,M016,2025-04-03 11:33:20,2024-04-19 11:33:20
CMP0797,Hydraulic Cylinder,1.382968615701663,82.20574341167699,160.01367636387218,532,743,M006,2025-01-19 14:32:50,2024-11-20 14:32:50
CMP0798,Engine,3.231762147664778,71.55511314312004,117.73762072961384,1516,641,M010,2025-09-05 08:24:41,2025-06-04 08:24:41
CMP0799,Engine,1.1302952295924338,75.86303435233208,85.21220090171931,4485,300,M004,2025-04-26 16:16:33,2024-04-26 16:16:33
CMP0800,Gear,4.848286763355673,100.0,300.0,3384,50,M007,2025-05-31 20:53:44,2024-05-31 20:53:44
CMP0801,Engine,2.7865229443199677,62.11828881670031,117.59266196972605,137,846,M017,2025-03-07 03:50:47,2025-03-07 03:50:47
CMP0802,Gear,5.0,62.33263882220483,297.87119721965666,3798,50,M011,2025-05-18 11:16:25,2024-05-18 11:16:25
CMP0803,Hydraulic Cylinder,1.3506713739540694,82.6281014511927,110.0226751865717,1704,644,M020,2025-07-28 16:14:42,2025-02-08 16:14:42
CMP0804,Engine,1.0681282513216297,87.35157014180577,169.6145320197587,1542,646,M008,2025-03-20 02:40:00,2024-10-08 02:40:00
CMP0805,Gear,5.0,55.05307712185307,239.90233117772652,1219,291,M005,2025-08-31 04:35:46,2025-04-23 04:35:46
CMP0806,Hydraulic Cylinder,4.983185610164609,60.94050271956638,59.61481063430628,576,626,M001,2025-06-30 00:09:46,2025-04-29 00:09:46
CMP0807,Gear,1.0812223383249588,53.90555273852951,103.12596982961047,1257,627,M002,2025-04-10 06:07:03,2024-12-22 06:07:03
CMP0808,Engine,1.8289839143584319,65.24722345886453,59.237760272136306,1800,678,M019,2025-04-09 05:45:55,2025-01-03 05:45:55
CMP0809,Gear,5.0,64.69803329712808,202.85817635832274,993,255,M015,2025-05-28 18:21:47,2025-03-06 18:21:47
CMP0810,Hydraulic Cylinder,1.9466714311324282,82.54717786962527,69.40999750419918,1190,625,M005,2025-08-31 13:59:16,2025-05-14 13:59:16
CMP0811,Engine,2.246123147065722,50.98551692696559,293.7629351810591,3574,412,M009,2025-02-25 13:53:39,2024-03-03 13:53:39
CMP0812,Gear,2.8732476493617045,69.22568609515915,259.78931549046416,4053,50,M003,2025-05-26 03:43:00,2024-05-26 03:43:00
CMP0813,Engine,4.51761733602444,65.2098156783239,142.25635895249806,3654,259,M004,2025-09-06 14:46:13,2024-09-06 14:46:13
CMP0814,Gear,3.213989321982509,53.46896011342433,288.8207183991155,2677,241,M013,2025-07-23 06:52:35,2024-11-22 06:52:35
CMP0815,Gear,3.0420080432498247,100.0,277.44187054202393,3592,50,M014,2025-05-05 08:21:27,2024-07-05 08:21:27
CMP0816,Gear,2.5647812001060863,73.90639559972956,300.0,3601,50,M010,2025-07-13 12:29:38,2024-10-12 12:29:38
CMP0817,Hydraulic Cylinder,2.5610439191347107,95.28338916251953,260.29635771483663,2925,188,M010,2025-05-31 15:00:51,2024-07-14 15:00:51
CMP0818,Engine,4.104842167455246,89.48936555100869,143.0269205663365,1290,433,M002,2025-02-01 10:06:34,2024-10-31 10:06:34
CMP0819,Hydraulic Cylinder,5.0,88.58087105447896,252.2538672691662,4837,50,M020,2025-04-07 02:07:40,2024-07-23 02:07:40
CMP0820,Gear,3.2709273265388124,48.82243943896137,249.41749362128698,1205,357,M017,2025-05-18 18:03:02,2024-12-11 18:03:02
CMP0821,Gear,2.917038789985158,60.51756298196308,300.0,2927,112,M010,2025-07-16 20:20:39,2024-12-06 20:20:39
CMP0822,Engine,1.5007403923637461,59.17427227532281,153.07476106813382,31,884,M006,2025-08-07 08:39:19,2025-08-07 08:39:19
CMP0823,Gear,2.917594659966059,51.558764680607986,265.2787862996852,25,508,M019,2025-01-24 01:31:07,2025-01-06 01:31:07
CMP0824,Hydraulic Cylinder,2.761723019646216,45.28459596299776,84.4635275055479,2521,607,M002,2025-01-18 17:40:10,2024-07-03 17:40:10
CMP0825,Hydraulic Cylinder,4.644521339987055,48.969309656132765,268.3614455585962,103,678,M013,2025-07-25 23:37:43,2025-07-14 23:37:43
CMP0826,Hydraulic Cylinder,1.3592233289248248,87.27967206305634,235.59612830595654,3700,193,M002,2025-03-31 02:00:49,2024-06-05 02:00:49
CMP0827,Engine,1.8202607480290034,62.6462718871565,198.13076001216456,3672,390,M008,2025-04-12 06:04:16,2024-07-14 06:04:16
CMP0828,Gear,3.857475792158895,92.09515219544318,81.07642228137975,978,276,M017,2025-07-09 07:30:44,2025-04-27 07:30:44
CMP0829,Gear,5.0,97.06897408306394,275.76269080461714,3822,50,M011,2025-06-27 03:56:54,2024-10-18 03:56:54
CMP0830,Gear,4.893757448060448,70.88411143672248,300.0,4755,50,M005,2025-01-07 13:57:10,2024-01-08 13:57:10
CMP0831,Gear,1.2278293010852228,100.0,135.45497939114227,3245,163,M017,2025-02-12 22:52:07,2024-03-21 22:52:07
CMP0832,Gear,5.0,60.92310987312729,300.0,2594,108,M014,2025-07-11 04:39:46,2025-01-03 04:39:46
CMP0833,Engine,2.9669894251767825,100.0,153.59808010500643,3188,352,M017,2025-03-30 07:09:15,2024-04-08 07:09:15
CMP0834,Engine,2.950869138720699,67.58151008838729,95.60199671099733,1820,550,M005,2025-06-05 06:46:34,2025-03-08 06:46:34
CMP0835,Gear,5.0,59.02776930294566,190.06487841821397,3448,82,M012,2025-05-25 20:35:33,2024-08-11 20:35:33
CMP0836,Hydraulic Cylinder,4.0502962916528755,88.73517992849862,252.52563519297976,2908,237,M016,2025-02-24 08:09:05,2024-07-11 08:09:05
CMP0837,Hydraulic Cylinder,1.0949489434503596,83.40176116033837,215.16670668557586,720,639,M001,2025-03-21 12:22:01,2025-01-15 12:22:01
CMP0838,Engine,0.9195770545561689,75.32935217804803,171.90963715292443,2015,569,M011,2025-01-27 11:22:47,2024-09-23 11:22:47
CMP0839,Engine,2.278356861131859,95.68397695347163,160.62503224960116,2294,419,M001,2025-01-17 19:14:00,2024-08-24 19:14:00
CMP0840,Gear,5.0,65.67280593755054,73.8005545938985,445,421,M004,2025-01-13 08:05:18,2024-11-25 08:05:18
CMP0841,Hydraulic Cylinder,1.826675240987719,84.86541564245135,271.51383191802637,4298,163,M008,2025-08-04 23:29:39,2024-08-04 23:29:39
CMP0842,Engine,3.3652269993357398,71.20157038969863,226.61826720831868,1480,562,M009,2025-05-26 21:13:10,2025-03-09 21:13:10
CMP0843,Gear,5.0,80.17749274363982,242.8131280880035,3264,50,M019,2025-02-13 16:26:43,2024-05-13 16:26:43
CMP0844,Gear,5.0,51.88340325381604,224.42245704778054,1773,227,M005,2025-09-07 15:55:05,2025-02-16 15:55:05
CMP0845,Engine,4.501429445472846,62.883627167021864,244.41225737255593,3432,282,M014,2025-04-09 14:39:17,2024-04-22 14:39:17
CMP0846,Engine,2.8946216862326777,61.672870832128105,252.6115500337358,4317,264,M020,2025-02-23 13:42:20,2024-06-28 13:42:20
CMP0847,Engine,1.6012508144625721,45.815126856149526,84.3254864016121,787,913,M002,2025-02-04 22:25:23,2024-12-17 22:25:23
CMP0848,Engine,2.6677348764845705,59.938201797783115,65.85025809164814,3401,462,M012,2025-04-24 07:29:31,2024-10-22 07:29:31
CMP0849,Engine,4.032408539349412,83.22514742452154,99.82637798230961,1196,541,M013,2025-08-28 06:31:33,2025-06-30 06:31:33
CMP0850,Hydraulic Cylinder,4.609117456566078,58.01265410655053,112.97294352861746,4283,111,M007,2025-03-03 11:21:28,2024-05-14 11:21:28
CMP0851,Gear,1.3016771319223301,71.2948783847695,87.186951563151,3026,414,M010,2025-05-04 07:54:27,2024-09-21 07:54:27
CMP0852,Hydraulic Cylinder,1.45417560956115,88.30650657313983,150.84397032154897,1207,565,M007,2025-03-22 09:15:45,2024-10-31 09:15:45
CMP0853,Gear,1.8270981520549967,49.85379697740352,283.3239735975262,2678,271,M009,2025-06-02 11:14:45,2024-10-31 11:14:45
CMP0854,Gear,2.387041167118107,98.73757895209992,283.9568978228397,1247,284,M016,2025-06-24 22:54:02,2025-02-19 22:54:02
CMP0855,Gear,1.3496482688048237,88.71123303110059,258.17164041664597,1252,413,M014,2025-03-01 23:55:27,2024-11-07 23:55:27
CMP0856,Gear,0.72131277082966,62.183633002600494,144.92457331030306,3627,227,M020,2025-08-31 18:45:40,2025-01-04 18:45:40
CMP0857,Hydraulic Cylinder,2.805053134657032,88.75202164183786,209.3235402005464,267,559,M001,2025-08-09 12:00:12,2025-07-19 12:00:12
CMP0858,Gear,4.138838430667122,61.464179428502064,300.0,3104,90,M014,2025-02-10 17:57:12,2024-02-21 17:57:12
CMP0859,Gear,4.957321151816195,81.25393397183527,96.7821536808247,2626,163,M014,2025-05-01 22:25:28,2024-09-30 22:25:28
CMP0860,Hydraulic Cylinder,2.3364611496992116,96.64414658967306,229.34177645459133,4227,50,M020,2025-03-27 08:01:45,2024-07-12 08:01:45
CMP0861,Gear,5.0,62.39036041174662,117.34456373201152,4483,50,M006,2025-03-18 13:51:16,2024-03-18 13:51:16
CMP0862,Gear,4.25469245733213,88.74472230436696,203.13535837258152,1089,270,M018,2025-01-11 04:37:10,2024-10-09 04:37:10
CMP0863,Engine,1.6343892462185763,74.27673901077554,120.16098275849484,4172,391,M017,2025-02-17 03:54:35,2024-02-18 03:54:35
CMP0864,Hydraulic Cylinder,1.9383410801754857,86.05254800564781,73.51406266639376,2664,411,M002,2025-09-05 19:00:42,2025-02-28 19:00:42
CMP0865,Hydraulic Cylinder,4.677301903178096,48.047283407674875,150.2744765853811,902,578,M003,2025-03-21 12:35:59,2024-12-27 12:35:59
CMP0866,Hydraulic Cylinder,3.025677845210568,57.55454263757025,182.7014784044612,2998,336,M013,2025-02-11 21:13:55,2024-04-27 21:13:55
CMP0867,Gear,1.7973028605321415,77.90362360773783,274.8973942310324,3558,116,M020,2025-08-29 12:30:51,2024-08-29 12:30:51
CMP0868,Hydraulic Cylinder,4.58223773834989,72.56300420330203,156.45252926622052,1582,427,M018,2025-07-30 19:51:40,2025-01-02 19:51:40
CMP0869,Gear,4.744036554929035,63.32356116400823,279.00550572463396,2265,61,M007,2025-04-28 10:01:26,2024-10-27 10:01:26
CMP0870,Engine,1.7279176574008728,69.42201814690266,74.47916756984759,2932,478,M016,2025-05-23 06:19:18,2024-09-05 06:19:18
CMP0871,Gear,5.0,100.0,299.1551471287511,1641,50,M019,2025-04-12 18:48:18,2024-11-11 18:48:18
CMP0872,Hydraulic Cylinder,3.6275925138868543,50.946113870782554,106.4121682097481,1982,484,M002,2025-09-02 09:03:06,2025-01-26 09:03:06
CMP0873,Engine,4.691776338203211,53.85627584526681,101.1945384410628,4844,168,M013,2025-01-16 07:02:17,2024-01-17 07:02:17
CMP0874,Gear,5.0,74.48525116421177,232.7866567431455,3984,50,M013,2025-01-14 04:54:26,2024-01-15 04:54:26
CMP0875,Engine,1.916828209669311,76.02359575399956,100.7132175066119,2400,569,M018,2025-09-09 10:32:04,2025-04-08 10:32:04
CMP0876,Hydraulic Cylinder,3.46271423318166,74.36313046192225,139.64029053330856,554,640,M008,2025-09-14 16:57:56,2025-08-06 16:57:56
CMP0877,Hydraulic Cylinder,3.6385673727615986,49.52647884102867,199.41965186192064,1815,561,M005,2025-08-02 04:51:58,2024-12-21 04:51:58
CMP0878,Engine,4.290964293420605,94.665433664338,84.29942650524019,3138,232,M017,2025-02-21 08:25:16,2024-06-21 08:25:16
CMP0879,Hydraulic Cylinder,5.0,72.05881846133687,67.5503351177944,3736,284,M018,2025-07-06 07:10:01,2024-07-06 07:10:01
CMP0880,Gear,4.094647172626855,70.43356611862662,212.62350250569085,2449,107,M004,2025-08-12 03:05:08,2025-01-11 03:05:08
CMP0881,Hydraulic Cylinder,3.222246797829244,95.90081009827166,180.04531407218212,2057,383,M017,2025-04-07 23:53:45,2024-09-20 23:53:45
CMP0882,Gear,3.2210641476436774,56.92970244721979,86.62171539164822,3777,135,M005,2025-08-06 03:57:40,2024-08-18 03:57:40
CMP0883,Hydraulic Cylinder,1.906231270872981,79.16487354787367,56.53145540302193,184,744,M008,2025-02-19 10:45:45,2025-01-31 10:45:45
CMP0884,Engine,4.778019472962317,94.5034433578736,131.1264765037714,3397,191,M010,2025-03-25 21:38:51,2024-09-17 21:38:51
CMP0885,Hydraulic Cylinder,0.3966950046456873,64.99911063368828,252.05625572127258,1323,648,M008,2025-02-15 13:55:35,2024-10-18 13:55:35
CMP0886,Engine,2.235707544766165,95.46407298727539,76.48574308874049,974,669,M019,2025-07-04 09:26:57,2025-05-11 09:26:57
CMP0887,Gear,5.0,100.0,209.18662606332188,4319,50,M011,2025-05-16 14:11:59,2024-05-16 14:11:59
CMP0888,Hydraulic Cylinder,2.887142105925141,61.17405831374454,214.72324164485207,3863,222,M006,2025-03-17 11:48:55,2024-05-14 11:48:55
CMP0889,Engine,4.025842565342193,91.70806816717985,150.5622536455717,2337,422,M015,2025-02-02 02:50:21,2024-10-02 02:50:21
CMP0890,Hydraulic Cylinder,3.5051551588846754,65.56061065160567,184.83002410462498,4811,133,M018,2025-08-19 00:45:46,2024-08-19 00:45:46
CMP0891,Hydraulic Cylinder,5.0,86.84127959829439,98.22360021921307,3573,50,M007,2025-05-13 20:04:16,2024-10-17 20:04:16
CMP0892,Gear,5.0,48.40612995458543,177.4986393087841,942,441,M010,2025-03-17 18:41:12,2024-11-09 18:41:12
CMP0893,Engine,4.571524914851446,84.02254421560029,156.9500397029521,4612,50,M001,2025-01-28 10:00:27,2024-03-10 10:00:27
CMP0894,Gear,3.8297182340306275,87.35845290936525,226.64570042615557,30,413,M004,2025-08-03 20:44:05,2025-07-15 20:44:05
CMP0895,Engine,0.9880497905379658,77.44340892119942,74.43691572849077,4920,263,M005,2025-02-17 04:30:24,2024-02-18 04:30:24
CMP0896,Engine,3.4033873211348515,52.97434445714363,77.64745382462732,2236,593,M006,2025-03-05 18:53:00,2024-09-26 18:53:00
CMP0897,Gear,1.959676573826173,80.44066582273472,300.0,1697,224,M007,2025-01-14 08:10:04,2024-09-29 08:10:04
CMP0898,Gear,4.098503748375432,100.0,300.0,2589,63,M015,2025-01-27 00:12:48,2024-02-21 00:12:48
CMP0899,Gear,4.231815566506118,73.16403943681686,249.4532758640162,1150,300,M010,2025-04-04 16:25:13,2024-11-29 16:25:13
CMP0900,Hydraulic Cylinder,0.5236826006145776,52.26166761367151,209.5764705085609,2148,608,M017,2025-08-21 04:29:25,2025-03-18 04:29:25
CMP0901,Engine,2.331087825487018,64.11399894431862,109.02264293447308,4359,344,M001,2025-06-11 05:33:43,2024-06-11 05:33:43
CMP0902,Hydraulic Cylinder,2.681233413418388,55.56883147596493,176.90648482151397,3687,282,M006,2025-06-14 15:37:47,2024-09-09 15:37:47
CMP0903,Engine,2.210939285691462,100.0,170.77281300521028,4014,266,M012,2025-04-07 11:43:33,2024-04-07 11:43:33
CMP0904,Engine,1.1861221452956774,93.94011780012598,265.4786148513178,4531,185,M005,2025-02-02 16:45:58,2024-02-03 16:45:58
CMP0905,Hydraulic Cylinder,4.510042968734407,50.00197360376343,88.14614094167575,1329,646,M014,2025-08-25 15:56:53,2025-03-22 15:56:53
CMP0906,Gear,0.4849334679330084,41.77409630789351,160.53026344479585,166,759,M017,2025-06-23 03:02:17,2025-05-27 03:02:17
CMP0907,Engine,2.392036244450067,88.31936600151943,208.87548746457048,2450,454,M014,2025-07-04 19:24:08,2025-02-11 19:24:08
CMP0908,Gear,2.033581492952412,72.07572628888103,300.0,1986,272,M012,2025-04-04 15:16:56,2024-09-12 15:16:56
CMP0909,Engine,3.8991394639358616,75.22318206021411,155.57068694690457,2259,521,M016,2025-02-12 22:40:12,2024-08-16 22:40:12
CMP0910,Hydraulic Cylinder,2.5434238075209006,84.38734751925621,115.13485906565536,2802,304,M012,2025-08-27 13:13:12,2024-11-05 13:13:12
CMP0911,Gear,5.0,56.110442022472434,221.38003120339602,3299,85,M018,2025-02-26 20:05:05,2024-07-30 20:05:05
CMP0912,Gear,2.6113021422748552,77.59769569930795,178.1548792640636,2280,255,M005,2025-05-10 14:13:40,2024-12-06 14:13:40
CMP0913,Gear,2.1057314634532833,90.5155364598366,120.0400747674334,4779,50,M002,2025-01-13 05:43:50,2024-03-24 05:43:50
CMP0914,Hydraulic Cylinder,1.248722396244106,70.4483543151797,208.7267877113687,2294,520,M010,2025-01-25 21:27:32,2024-04-23 21:27:32
CMP0915,Engine,1.9001938594669066,47.14139060672889,232.3072862064363,626,824,M008,2025-01-16 04:20:49,2024-11-11 04:20:49
CMP0916,Hydraulic Cylinder,2.3266282140861034,57.00172426060979,266.0295287345714,3892,270,M020,2025-01-04 06:51:59,2024-03-12 06:51:59
CMP0917,Gear,4.9453514031125785,69.12068192479552,212.57593748797842,971,329,M008,2025-09-07 00:06:17,2025-06-05 00:06:17
CMP0918,Hydraulic Cylinder,0.7794562466182743,47.81373491833184,257.18022461937375,3627,423,M016,2025-07-09 07:38:22,2024-10-17 07:38:22
CMP0919,Hydraulic Cylinder,4.5325122936375895,72.67442475274096,116.57060730307076,2102,423,M007,2025-08-11 05:54:22,2025-02-24 05:54:22
CMP0920,Gear,2.87006902999836,99.74064900414547,185.6053083523563,3321,50,M014,2025-07-29 23:14:53,2024-09-12 23:14:53
CMP0921,Gear,5.0,69.50447748628271,242.78598019372032,1435,247,M017,2025-05-01 05:37:38,2024-12-22 05:37:38
CMP0922,Hydraulic Cylinder,3.991193612747457,75.54854038331061,176.93662597053546,2879,210,M017,2025-04-08 11:57:07,2024-09-05 11:57:07
CMP0923,Gear,5.0,68.77926565317021,247.37699473213974,4484,50,M004,2025-04-14 03:58:08,2024-04-14 03:58:08
CMP0924,Engine,2.675616821635379,58.049843614340425,214.04994982627616,3905,292,M011,2025-06-14 21:36:14,2024-09-16 21:36:14
CMP0925,Engine,1.4482032788663644,53.569446367213416,120.63724462487139,3196,555,M002,2025-07-05 22:48:59,2024-12-05 22:48:59
CMP0926,Engine,2.3689954287592516,68.38855632128038,169.94003836189336,3375,402,M004,2025-02-25 12:35:38,2024-04-11 12:35:38
CMP0927,Gear,2.32740805252471,100.0,160.81734168281255,2239,172,M002,2025-04-30 01:27:38,2024-10-28 01:27:38
CMP0928,Gear,5.0,86.41503120857412,108.45351152865425,3573,50,M006,2025-09-10 21:16:19,2024-09-30 21:16:19
CMP0929,Engine,1.3884258755878227,66.9152266207814,241.97993091765773,4149,238,M015,2025-07-19 11:21:46,2024-07-19 11:21:46
CMP0930,Engine,2.5942292348236684,70.48280589801864,105.90186269329982,4274,294,M015,2025-05-16 19:52:39,2024-07-01 19:52:39
CMP0931,Engine,4.380341125299074,56.706190132165034,202.71642356549668,2783,370,M013,2025-04-18 03:40:23,2024-10-20 03:40:23
CMP0932,Engine,3.73727404113064,96.23133243838629,254.96707680312886,3691,220,M007,2025-06-27 18:31:46,2024-08-14 18:31:46
CMP0933,Hydraulic Cylinder,1.6388315325646736,53.226417282210036,71.26993151839642,920,787,M006,2025-05-27 20:24:07,2025-01-27 20:24:07
CMP0934,Engine,3.7120854602425233,71.94324626824275,106.10374938650475,4412,203,M010,2025-08-06 17:37:53,2024-08-06 17:37:53
CMP0935,Engine,2.4761239458007545,84.29822864643458,282.4937814674175,4992,114,M011,2025-07-02 20:44:58,2024-07-02 20:44:58
CMP0936,Hydraulic Cylinder,2.8057498675488457,59.134477253793186,118.0357366607931,4009,279,M006,2025-05-27 21:08:50,2024-06-26 21:08:50
CMP0937,Engine,3.1375893746883916,91.16126283966162,118.84914536192896,2619,381,M007,2025-07-06 23:05:51,2025-02-07 23:05:51
CMP0938,Gear,3.6916877242573425,100.0,236.6427921717395,1270,205,M003,2025-03-24 06:27:08,2024-10-31 06:27:08
CMP0939,Hydraulic Cylinder,3.746026107679045,100.0,276.11977630437167,3521,93,M005,2025-01-24 21:37:58,2024-05-29 21:37:58
CMP0940,Engine,2.7512118193957527,77.02012984143991,112.4198455343488,810,677,M015,2025-01-02 12:06:41,2024-10-03 12:06:41
CMP0941,Hydraulic Cylinder,0.6756244176778372,56.222559320006305,199.30948805138993,2213,609,M011,2025-07-19 10:32:55,2024-12-10 10:32:55
CMP0942,Hydraulic Cylinder,3.394561401469864,96.03159493076552,64.22479908011883,3626,178,M005,2025-07-31 12:04:57,2024-11-23 12:04:57
CMP0943,Hydraulic Cylinder,3.0407484222724945,84.67547071964204,154.61558347411923,2310,349,M003,2025-02-03 21:58:08,2024-06-13 21:58:08
CMP0944,Engine,2.6565242434009937,94.30586548777464,201.23955181568525,1231,541,M008,2025-04-23 23:21:35,2024-12-19 23:21:35
CMP0945,Engine,1.2048078877743165,42.87216482132963,284.0967785531832,1650,698,M002,2025-06-02 19:41:27,2025-02-16 19:41:27
CMP0946,Gear,5.0,96.10329466915985,183.54081104324075,1986,127,M020,2025-05-09 11:11:09,2024-11-26 11:11:09
CMP0947,Hydraulic Cylinder,3.272860180344861,83.01345072782462,215.0742076132625,740,449,M005,2025-05-22 05:25:49,2025-03-20 05:25:49
CMP0948,Gear,4.866715099510628,59.30379370506006,300.0,4964,50,M008,2025-05-19 10:31:50,2024-05-24 10:31:50
CMP0949,Engine,3.8740622834649847,59.562642053555635,126.37061415073683,4655,286,M009,2025-08-28 19:03:16,2024-12-24 19:03:16
CMP0950,Gear,1.2969958555331473,85.29641448362307,210.77796174322293,3426,255,M006,2025-01-14 16:26:48,2024-04-27 16:26:48
CMP0951,Gear,2.8746070382855597,76.76869564915597,202.8628629208013,289,454,M003,2025-04-24 13:43:00,2025-03-15 13:43:00
CMP0952,Hydraulic Cylinder,3.8751966278367433,77.59903078453438,145.00026854682292,1307,465,M020,2025-05-08 12:43:59,2025-02-04 12:43:59
CMP0953,Engine,0.7432468046331699,89.55073813917133,70.77823906424697,4075,353,M017,2025-09-01 17:31:36,2024-12-11 17:31:36
CMP0954,Hydraulic Cylinder,2.9131409347174895,100.0,243.2181902542228,4306,81,M001,2025-06-30 03:19:08,2024-09-07 03:19:08
CMP0955,Engine,1.081388623829279,49.65330373560949,127.88289610486069,549,871,M012,2025-03-08 08:21:43,2025-02-06 08:21:43
CMP0956,Hydraulic Cylinder,3.3565393109226536,61.57330761598176,125.89404874142755,4196,284,M005,2025-06-04 20:58:09,2024-06-04 20:58:09
CMP0957,Engine,3.104723922011962,98.11829960218094,168.8898598746432,426,618,M009,2025-01-31 01:19:16,2025-01-08 01:19:16
CMP0958,Engine,3.2537620597787758,77.93373639339747,286.52040072641074,3670,210,M002,2025-09-03 13:18:33,2024-09-17 13:18:33
CMP0959,Engine,3.0177815903421172,62.73768190294926,156.52720515355668,4400,270,M007,2025-06-18 09:47:58,2024-07-14 09:47:58
CMP0960,Gear,3.4187166813801513,96.03090052589613,128.76329107490417,2463,140,M014,2025-03-11 16:35:41,2024-10-06 16:35:41
CMP0961,Gear,1.6249847117234977,84.91174036159723,138.8153528559453,2255,225,M006,2025-02-04 13:33:33,2024-06-30 13:33:33
CMP0962,Hydraulic Cylinder,3.249595834728778,85.14943222279841,190.7631060769664,3605,236,M016,2025-06-12 03:26:32,2024-06-24 03:26:32
CMP0963,Hydraulic Cylinder,2.8759332919728604,52.45552645773593,113.44122051141984,2528,469,M010,2025-07-07 08:49:34,2024-12-16 08:49:34
CMP0964,Gear,5.0,100.0,212.22371545593032,3912,50,M019,2025-05-12 20:08:45,2024-05-12 20:08:45
CMP0965,Hydraulic Cylinder,4.575646470088674,66.60751757023978,96.08765404053874,251,624,M014,2025-04-24 19:25:05,2025-04-01 19:25:05
CMP0966,Engine,1.7106308990599903,67.2252352747802,112.15526310704513,4805,268,M009,2025-02-09 19:15:48,2024-02-10 19:15:48
CMP0967,Hydraulic Cylinder,3.692075269522743,74.3413002797836,136.7773884525633,316,631,M009,2025-01-05 12:15:20,2024-12-05 12:15:20
CMP0968,Gear,5.0,100.0,284.4142049511585,1228,98,M009,2025-04-21 00:54:16,2024-12-19 00:54:16
CMP0969,Hydraulic Cylinder,4.772639551257674,86.33429465290023,158.80514214314925,4156,50,M017,2025-08-16 16:34:15,2024-11-03 16:34:15
CMP0970,Engine,0.45554214062223103,64.28156745709164,234.45901045035833,1972,668,M008,2025-07-26 05:44:25,2024-12-15 05:44:25
CMP0971,Hydraulic Cylinder,4.498812023487013,53.828615316387385,244.98330315655653,3327,218,M008,2025-04-11 16:41:25,2024-04-26 16:41:25
CMP0972,Gear,3.117188917822149,61.917297635284314,159.9688342005622,573,517,M001,2025-07-25 11:33:34,2025-06-07 11:33:34
CMP0973,Engine,1.114331625147904,100.0,151.97697726000064,2973,402,M018,2025-03-13 10:28:50,2024-05-24 10:28:50
CMP0974,Hydraulic Cylinder,2.4140798780110084,43.71165904277947,265.8154715813226,397,853,M004,2025-05-01 08:56:41,2025-03-15 08:56:41
CMP0975,Engine,3.446385884162733,99.87676911944082,111.82617259010797,4857,104,M019,2025-07-15 21:40:01,2024-07-15 21:40:01
CMP0976,Gear,3.9831327369666747,92.55512829824944,219.61257584978384,1446,222,M009,2025-08-30 15:05:21,2025-04-27 15:05:21
CMP0977,Engine,4.264032482590104,40.84033444517984,85.5387503495551,269,878,M020,2025-06-29 06:38:21,2025-06-22 06:38:21
CMP0978,Hydraulic Cylinder,1.7060998484048133,51.4258120754901,115.61569777940288,3812,318,M009,2025-09-05 21:27:25,2024-09-05 21:27:25
CMP0979,Engine,2.3553464125759658,76.35527784427954,155.5103163117222,1053,707,M005,2025-02-24 00:18:57,2024-12-16 00:18:57
CMP0980,Gear,0.9705933094221049,63.640361331392796,77.03637888663715,1063,662,M018,2025-06-27 03:32:44,2025-03-10 03:32:44
CMP0981,Gear,2.8147715771608404,97.77730859365069,146.6982595513988,3530,59,M007,2025-06-03 20:33:56,2024-08-05 20:33:56
CMP0982,Gear,4.45950656662521,77.71753819527946,85.79632769517809,1446,317,M003,2025-08-06 03:10:34,2025-04-18 03:10:34
CMP0983,Hydraulic Cylinder,5.0,72.5934289045099,152.85392840556955,4717,50,M010,2025-09-12 22:46:26,2024-12-14 22:46:26
CMP0984,Engine,0.7582293532677744,89.99292779383285,278.456529868408,19,880,M010,2025-05-01 05:04:08,2025-05-01 05:04:08
CMP0985,Hydraulic Cylinder,3.8692941589165826,75.96802722466732,147.37336754696824,2578,285,M013,2025-07-22 06:22:59,2024-12-23 06:22:59
CMP0986,Gear,5.0,58.015854996580096,194.11041865147723,4444,50,M015,2025-01-29 15:48:50,2024-03-11 15:48:50
CMP0987,Hydraulic Cylinder,3.05992235318805,68.10060853644636,272.945924847862,2941,197,M001,2025-08-25 01:22:09,2024-12-04 01:22:09
CMP0988,Engine,4.036590401358516,87.72106482086679,251.32812882301928,4177,110,M017,2025-06-18 06:17:40,2024-10-08 06:17:40
CMP0989,Hydraulic Cylinder,1.0867375019896697,76.22040129893959,96.2465880767048,825,709,M018,2025-07-22 14:30:15,2025-05-26 14:30:15
CMP0990,Engine,1.6506449467328816,83.99477625072134,207.80130350977942,2390,550,M013,2025-02-25 15:46:00,2024-09-22 15:46:00
